comment_id	parent_id	author_name	author_url	comment_text	published_at	like_count
UgzeUaT0Y__tVmfse694AaABAg		@destineebostick1210	https://yt3.ggpht.com/ytc/AIdro_nWgTL1JKFXNECy-k2rNDW1g7tyHfRoXjr8dJXDZcc=s48-c-k-c0x00ffffff-no-rj	"It’s 2025 and I’m here"	"2025-01-11T05:58:26Z"	7
UgxIAjSkyLNIUSPBXch4AaABAg		@RansTheGuy	https://yt3.ggpht.com/ZVb_qkj40ZQIRlAuVwNcicxN5yU1dj54iClpEny2wHvxIo2crYy6-BKibUMyeE5sR5IEbBEUWw=s48-c-k-c0x00ffffff-no-rj	"I've listened to ""Story of Undertale"" too many times and I hate myself because I can't listen to this normally 😭"	"2025-01-09T16:52:28Z"	0
Ugzrqlt-x1769IyB5th4AaABAg		@federicosiasjr.5462	https://yt3.ggpht.com/stPruNhWWxeV8v578z4LXp4seCgZJmizBMsuBJBYWiptmk6NLO9rScjRE6P7Z7kKGp2J-kbI9A=s48-c-k-c0x00ffffff-no-rj	"It's still stuck in my head for so many years"	"2025-01-07T12:32:10Z"	3
UgyusvGv_KdjjtBom4R4AaABAg		@Megumi-e6f	https://yt3.ggpht.com/LJWo3WQ6Rxjr8Ercfi9dY75ccAr1fCepnUN4TtnnXRritz4AjTVZGqLlMxeEXf0Ni_BQ1_DZ=s48-c-k-c0x00ffffff-no-rj	"I remember my friends and I would listen to this on full blast when we were kids. Good times"	"2025-01-07T08:23:38Z"	8
UgysttK07tMgpSc_9_94AaABAg		@mikkelis77	https://yt3.ggpht.com/ytc/AIdro_n858tO-IhD7FpU8iCcoYShinoj_ptgzFGCzxj1hQVCbj0=s48-c-k-c0x00ffffff-no-rj	"Lovelylylovely. Hmm."	"2025-01-07T00:03:19Z"	0
UgwK2K3KjrKU0r0ti4R4AaABAg		@Elsie-j1x	https://yt3.ggpht.com/ytc/AIdro_k9jCJGi8-Zs-Lb2gCzSuU9Z0tDjgr5okVNTMG3d1x_7RNl82qb8GwuEqEE0jPXvJuHrQ=s48-c-k-c0x00ffffff-no-rj	"Lady gaga  ❤💙💙💙"	"2025-01-06T23:45:56Z"	0
Ugw2vUXoDbhwUsonzk94AaABAg		@Ruth-jb2ge	https://yt3.ggpht.com/ytc/AIdro_lkDhfR4IQoQOti0IosPsSAEqhLLgtyGqmMmRGIpKBIdhtOTK_iy1Z_GU0MKBc9sh8dlA=s48-c-k-c0x00ffffff-no-rj	"El soundtrack de mi primera vez haciendo yo misma mi pollito navideño en noche buena 2024 ❤"	"2024-12-25T17:17:11Z"	0
UgyYaFhojX2YNBblKe14AaABAg		@MusicalEutopia	https://yt3.ggpht.com/ytc/AIdro_klnknmQjzDDddxIgqiM4g_mRLIMNZvpuTc8Fr7x88=s48-c-k-c0x00ffffff-no-rj	"Tracee Enim"	"2024-12-24T07:01:47Z"	0
UgyUxzusMx8HBN5Mw6x4AaABAg		@George-p6h	https://yt3.ggpht.com/ytc/AIdro_nHKGtG6kqJeto6Y_AAFyDwLEBBYfoV9tH0Co_O1tQf6nytWH5bdjJNNXhuwkq6MaahnQ=s48-c-k-c0x00ffffff-no-rj	"Slow the song down all the way 😂"	"2024-12-16T21:33:04Z"	1
Ugyq9M3ABfjV08MH5eZ4AaABAg		@ThereforeIA.M	https://yt3.ggpht.com/bhJVsWX7LPAd1F-Ks0XRhLOL_BHpaV0W2p6yIH8y0V03q7TUTtSEAApQkrQ5r6PL3NswPmZbXg=s48-c-k-c0x00ffffff-no-rj	"3:55 ""I DONT WANNA BE FRANCE!!!"""	"2024-12-15T06:33:49Z"	5
UgzH1JSEqIkr6KlUEOF4AaABAg		@DaemoonLV125	https://yt3.ggpht.com/TTPGgzJyi7yQ-6Nd6wexm_5tCqne7VXygsmDYGSfEGHSNMHNyAzYPCKKBARhX7-_IR-U2MIZSiI=s48-c-k-c0x00ffffff-no-rj	"I can't believe Lady Gaga stealed The Story Of Undertale Song 😭🔥"	"2024-12-14T22:38:12Z"	1
UgxaQZeu0bDusDgOmE14AaABAg		@rakesiar	https://yt3.ggpht.com/THBrbtWHrg22Wk0nQPp30kQ0_kFF1LQMC4zgHtYaVGC1YWoiFa4AglKYi3xG8mhOVmUQ2z_Ctg=s48-c-k-c0x00ffffff-no-rj	"I can’t believe Goku performed this song with Master Chief."	"2024-11-27T19:37:06Z"	8
UgxaQZeu0bDusDgOmE14AaABAg.ABMGAmt7CpBADLMiG0wHnC	UgxaQZeu0bDusDgOmE14AaABAg	@Shadow-ft6yu	https://yt3.ggpht.com/ytc/AIdro_nN-cI1L8wUfekdiyx5V95dRt19EkndJj_2RviB7XNohYA=s48-c-k-c0x00ffffff-no-rj	"What are you talking about?"	"2025-01-16T04:17:46Z"	0
UgzuPcsUFeGSE-OGvYV4AaABAg		@yourforeignlocal	https://yt3.ggpht.com/ytc/AIdro_kAsOc4KpDyyKjjDOMlqJspoYPksjVtv-pF4L4a4Wo=s48-c-k-c0x00ffffff-no-rj	"Them: can't have bad romance if you never had any romance to begin with
Lady Gaga: Here you go, it's on the house ;)"	"2024-11-27T04:38:45Z"	1
UgzLWErcChzOdU5OpRd4AaABAg		@ра́лександ	https://yt3.ggpht.com/3MsMHgLW8xKnFVn-cctAxjrxNAIGyA9ximkiOhg0_gVe70Ary6VMx2jB2U9-zSIKYmSG758egA=s48-c-k-c0x00ffffff-no-rj	"спа-спа-спасибо (;"	"2024-11-27T03:34:33Z"	0
UgxReuBc3eu47LN5DGN4AaABAg		@Helenium1001	https://yt3.ggpht.com/t_7gppNJA3Nx_hoefByOcC3idY25DRVsSGkt0OJA68sYDLj6S9iaLDX3KlJBVQOMq6EjUecA=s48-c-k-c0x00ffffff-no-rj	"Bad romance no needed"	"2024-11-26T20:27:07Z"	0
UgxEHsn9RGfTnYG3tJF4AaABAg		@worcestershiresauce6377	https://yt3.ggpht.com/d2WaX3jzXk7tYjB0R-qvJOtCQZq-MlT_SSTeuEo2VhqV1cZFEVjEfHcE5WBry2S_fHe2qXGJ0A=s48-c-k-c0x00ffffff-no-rj	"The official head bopper of the century"	"2024-11-17T20:55:15Z"	4
UgzDRxAiRKAAYIf6aYd4AaABAg		@julianandrescaicedotimote71	https://yt3.ggpht.com/TnjN7WoWbWeZ-N2HBCD6YkutqA5t2V6EDKo7CzSri475oW65rgCOA7iTWyUuuQIJoL2l_0GUOVI=s48-c-k-c0x00ffffff-no-rj	"0:52,01:25"	"2024-11-10T03:00:46Z"	0
UgxBB-VZhPDltudknnx4AaABAg		@CamilaVillanueva-x3u	https://yt3.ggpht.com/ytc/AIdro_nEaD_Rk3gYEqhmikjMp7vwgj1kjo_1clhZVFPoWzf4kyAVnj5RvUUogQGgDuScZLz2rA=s48-c-k-c0x00ffffff-no-rj	"Las cervezas Corazón Serrano 
Con voces esta canción sin voz y con voz luz
El tiqui taka 
Mujeres ambiciosas 
Cómo estás Lalileu y niños 
Cholito Jesús Los toribianitos
Álvaro Soler Volar
Tentei te encontré 
Una pasada en el coche 
María Becerra Exitos 
Locura de amor 
Qué fue lo mismo 
Sin novedad de la princesa y el príncipe azul 
Cabo novela mexicana capitulos completos 
La herencia novela mexicana capitulos completos 
Mas alto que Dios quiera 
Celoso Lele Pons 
Muchas gracias por ser 
Párate y cómodo 
La familia dedos 
Mi chica hermosa 
El cliente 
Sonrisa Ana Torroja
Mecano Hoy no me puedo levantar 
Cherry Ahava Maquillaje 
El pueblo es el corazón Dulce amor 
Suerte 
Mañana voy a ir a buscar 
Salsa Musical 
Muevete Karito
Laura no está Nek 
Mas qué tú amigo Marco Antonio Solis
Por eso te amo Rio Roma 
Río Roma Mi persona favorita 
Río Roma Me cambiaste la vida 
Michel Telo Ai se eu te pego 
Prince Royce Te robaré 
Ellie Goulding Feat Calvin Harris Outside 
La descarada Reyli 
Miley Cyrus Party in the USA 
Anna Carina amándote y Jandy Feliz 
Ella Hansel y Raúl feat Luis Enrique 
Cómo tu Antonio Cartagena 
Salvame RBD
RBD Sólo quédate en silencio 
RBD Ser o Parecer 
Mary Hopkin Those were the days 
The Beatles Twist and Shout
The Beatles Ob La Di Ob La Da
The Chordettes Mr Sandman 
The Chordettes Lollipop
Fiesta Criolla Mechita 
Fiesta Criolla Clarito de luna 
Fiesta Criolla Callejón de un sólo caño 
Eva Ayllón Que viva el Perú señores 
Arturo Zambo Cavero Contigo Perú 
Eva Ayllón Estoy enamorada de mi país 
Eva Ayllón Mal paso 
Arturo Zambo Cavero Y se llama Perú 
Eva Ayllón Ritmo color y sabor 
Arturo Zambo Cavero El Chacombo
La muñequita sally no llores madre
Pastorita Huaracina El aborrecido
Silverio Urbina Qué linda flor"	"2024-11-07T17:43:13Z"	0
Ugz0IbYPiPyJiJUqToZ4AaABAg		@katzzxpd	https://yt3.ggpht.com/6ovs5c-_nQOWJnXyUW-eNoaSFymjNYmBUinuHzK2odp8pbWwxtr_elx6NxTV7ED7tkJ0LDGp6A=s48-c-k-c0x00ffffff-no-rj	"story of family guy"	"2024-10-29T21:47:32Z"	3
UgzjQ8EsgVEAnhazPep4AaABAg		@ElmosUniverse	https://yt3.ggpht.com/q9PGXArh75LqvpTvtS1A8coSsnGbL9J1PH6Cikf1z_IkV-FDfXh33UJ5PwRUOWKW0KWGooCaJQ=s48-c-k-c0x00ffffff-no-rj	"haven't seen Joker 2. Did they at least use this as a track in the movie? If not, maybe that's why it failed."	"2024-10-29T10:05:29Z"	0
UgyWhEXG8Vo8hMjFM6V4AaABAg		@brunodelgadillo2493	https://yt3.ggpht.com/ytc/AIdro_mcbobubYaLp81sfT35eBrmdVy9iLMATwqEaHo7IVw=s48-c-k-c0x00ffffff-no-rj	"This is prime Gaga"	"2024-10-26T07:50:37Z"	0
UgxhyIMIcf-fJA48mqF4AaABAg		@이선장-k8b	https://yt3.ggpht.com/ytc/AIdro_k9EfuTLGtGCjU_wGvkzo2LXKcYx76mzPlEeEbRHXh4uA=s48-c-k-c0x00ffffff-no-rj	"OH~~Ohh~"	"2024-10-24T22:44:24Z"	0
UgwQflvu4x8xp22BfVJ4AaABAg		@erickaparedes8946	https://yt3.ggpht.com/ytc/AIdro_no3_-_5s4SVlbMQFcuAGXM8GEAR7ehskn-6F8vAbw=s48-c-k-c0x00ffffff-no-rj	"Lady Gaga Bad Romance
Ed Sheeran Perfect
Beyonce Single Ladies
Alvaro Soler Cero
Ela Taubert Como Paso
Morat Faltas Tu
Juan Luis Guerra La Bilirrubina
Bruno Mars Uptown Funk
Coldplay Paradise
Harry Styles As It Was
Lizzo
Manuel Turizo
Shakira
Ozuna
Ariana Grande
Mariah Carey
Karol G
Benny Ibarra
INXS
Laura Pausini
Alejandro Sanz
Mecano
Gonzalo Hermida
Conchita
Blackpink
BTS
Chino y Nacho"	"2024-10-22T21:17:55Z"	0
Ugxu3QD1sEqXl9mLHWJ4AaABAg		@AnitaKmalian	https://yt3.ggpht.com/ytc/AIdro_n0P3r2dt_xOW7IMpld2RrxGBWw0u14CCrewTD_k6rGgh-rAJJjEjQc9tcAQhDqX28vZA=s48-c-k-c0x00ffffff-no-rj	"Tr.. ab.. m. Re.. ch....r"	"2024-10-20T20:20:19Z"	0
UgzU6gp2ffxXnsjVnD14AaABAg		@morningstarneversleeps	https://yt3.ggpht.com/_XaMrO89v857I0c6-yFXjQz3X4TfdE75iHtARoARRYngCaHpymChVQEwOt8ImwZz4bpCLwwuXw=s48-c-k-c0x00ffffff-no-rj	"I could never take this song seriously but it’s still a banger"	"2024-10-12T17:25:39Z"	0
UgwAw4gFBkCTmTgT8kx4AaABAg		@morningstarneversleeps	https://yt3.ggpht.com/_XaMrO89v857I0c6-yFXjQz3X4TfdE75iHtARoARRYngCaHpymChVQEwOt8ImwZz4bpCLwwuXw=s48-c-k-c0x00ffffff-no-rj	"Lmao me and my cousin dancing to this song like some idiots"	"2024-10-12T17:25:11Z"	0
UgwFlQswk1Ml7k7dbnV4AaABAg		@npcteam5732	https://yt3.ggpht.com/EIXkNnRM22QZrnNFMvOlVZ5Zq8MuAMvDAJitEDOGsw9_gpEDfWDZ_jgBy61rm10np688jdhV=s48-c-k-c0x00ffffff-no-rj	"I only listened to this to see if it was better than story of undertale"	"2024-10-08T20:30:10Z"	2
UgwydhMJOhID1mZ4RgJ4AaABAg		@sdmims1	https://yt3.ggpht.com/r4B9_gQjiV00vFIFyB7bqTps-SU-8IIWY3XGTpA234nn15IvfPf3NaP3zLAfOo8k73CyaFG9PA=s48-c-k-c0x00ffffff-no-rj	"Who's here cause the Joker sequel sucks 😂"	"2024-10-06T23:19:42Z"	1
UgxHUF2z-o-Me9Q9YWV4AaABAg		@larrybliss8330	https://yt3.ggpht.com/ytc/AIdro_mEBYfsN78YoZtoLPMaJInMWY_B_LKfF78tZx6_z7bQ_Q=s48-c-k-c0x00ffffff-no-rj	"When she sings in a low voice, she reminds me of Lene Lovich."	"2024-10-06T13:33:11Z"	0
Ugx8BmB8SNKnUpDuUYJ4AaABAg		@TheChristianEko	https://yt3.ggpht.com/ERwPXXe3MoJAasMpMKt--V9vePYXjJdwIwEIHod_hQAFCHfu635PzH8jN9MOeWRB7JfwtHGg2Q=s48-c-k-c0x00ffffff-no-rj	"her best work other than a star is born songs 2024"	"2024-10-05T06:33:45Z"	0
Ugw840QyESMy0sjjPX94AaABAg		@t-kaardo	https://yt3.ggpht.com/RdOyrM_Ayx4TI80OhdbsxHyR4VJGg6fV9qlU0JOa5p17ga5XRlhCqpN2V0NeBLcgguqA7LiX=s48-c-k-c0x00ffffff-no-rj	"This song honestly goes hard. Used to like this song when I was little and it still holds up to this day!"	"2024-10-05T05:14:46Z"	1
UgwYNzi5xJLO8XVPMHl4AaABAg		@CARLOS27-s2g	https://yt3.ggpht.com/AQItfYwoDuI1RDc6fC-3P-eIfR3hQYIy9DOcbpa1Y2JorIWY8jM9ZHBKOAI0KEUhZ1SSWwyNoA=s48-c-k-c0x00ffffff-no-rj	"CARLOS❤❤❤❤❤😢😢😢😅 0:17 😥😔😘😇😭🙏💔😭"	"2024-09-30T02:43:52Z"	2
UgwYNzi5xJLO8XVPMHl4AaABAg.A9-66wYcLW5A9xZrt7RoSS	UgwYNzi5xJLO8XVPMHl4AaABAg	@johnson-4080	https://yt3.ggpht.com/jHp8hQ_InG55Jshg14hkyKihdDY0sWflKsHJ5gpNVeRjh_kXDD8U2jYSnE8J8ggc53iI0xStiA=s48-c-k-c0x00ffffff-no-rj	"Quem é Carlos?"	"2024-10-23T23:37:30Z"	0
UgwYNzi5xJLO8XVPMHl4AaABAg.A9-66wYcLW5ADO9JR3LkVR	UgwYNzi5xJLO8XVPMHl4AaABAg	@MelonScripter	https://yt3.ggpht.com/PH9Rdf56lb9BnKvmqTLKqvaH1B1u7V0urLXvi_WU0fdeg4nHXkR0N-kt3cs3SVwki9hiSv1tlw=s48-c-k-c0x00ffffff-no-rj	"Carlos balls"	"2025-01-17T06:18:22Z"	0
UgyWKum1PnciXnhusRp4AaABAg		@kompetop	https://yt3.ggpht.com/LnuGRpwd6yBoQxWdMHUPP1h_L3HKkTzuSHbEypeY_tubb6_wOblzeiWS6hLnT_yI2NpJPESp=s48-c-k-c0x00ffffff-no-rj	"ivii"	"2024-09-26T23:32:02Z"	1
UgxwV5380_7DB35NLrd4AaABAg		@kompetop	https://yt3.ggpht.com/LnuGRpwd6yBoQxWdMHUPP1h_L3HKkTzuSHbEypeY_tubb6_wOblzeiWS6hLnT_yI2NpJPESp=s48-c-k-c0x00ffffff-no-rj	"мзм"	"2024-09-26T23:31:49Z"	1
UgxiVJPv1SeFykPxxH54AaABAg		@kompetop	https://yt3.ggpht.com/LnuGRpwd6yBoQxWdMHUPP1h_L3HKkTzuSHbEypeY_tubb6_wOblzeiWS6hLnT_yI2NpJPESp=s48-c-k-c0x00ffffff-no-rj	"she will-be very very upset indeed"	"2024-09-26T23:31:33Z"	1
UgyVMhbBFm55LBvMgpJ4AaABAg		@kompetop	https://yt3.ggpht.com/LnuGRpwd6yBoQxWdMHUPP1h_L3HKkTzuSHbEypeY_tubb6_wOblzeiWS6hLnT_yI2NpJPESp=s48-c-k-c0x00ffffff-no-rj	"dont tell andromeda i said that : пожалуйста"	"2024-09-26T23:31:05Z"	1
UgyTUc_VgxP4lVLRq014AaABAg		@kompetop	https://yt3.ggpht.com/LnuGRpwd6yBoQxWdMHUPP1h_L3HKkTzuSHbEypeY_tubb6_wOblzeiWS6hLnT_yI2NpJPESp=s48-c-k-c0x00ffffff-no-rj	"❤"	"2024-09-26T23:28:49Z"	1
UgwzWxY_9ZFPmriTfLx4AaABAg		@kompetop	https://yt3.ggpht.com/LnuGRpwd6yBoQxWdMHUPP1h_L3HKkTzuSHbEypeY_tubb6_wOblzeiWS6hLnT_yI2NpJPESp=s48-c-k-c0x00ffffff-no-rj	"ivii"	"2024-09-26T23:28:39Z"	1
UgyPHna0bmkfnznPqNR4AaABAg		@kompetop	https://yt3.ggpht.com/LnuGRpwd6yBoQxWdMHUPP1h_L3HKkTzuSHbEypeY_tubb6_wOblzeiWS6hLnT_yI2NpJPESp=s48-c-k-c0x00ffffff-no-rj	"with love"	"2024-09-26T23:28:14Z"	1
UgwXigJKJ5hUqdKzU8J4AaABAg		@kompetop	https://yt3.ggpht.com/LnuGRpwd6yBoQxWdMHUPP1h_L3HKkTzuSHbEypeY_tubb6_wOblzeiWS6hLnT_yI2NpJPESp=s48-c-k-c0x00ffffff-no-rj	"i hate you"	"2024-09-26T23:27:57Z"	1
Ugy8Ga9ej0VEGGRmz4J4AaABAg		@kompetop	https://yt3.ggpht.com/LnuGRpwd6yBoQxWdMHUPP1h_L3HKkTzuSHbEypeY_tubb6_wOblzeiWS6hLnT_yI2NpJPESp=s48-c-k-c0x00ffffff-no-rj	"i hate this song"	"2024-09-26T23:27:41Z"	1
UgwnjFFLgUia37sprU94AaABAg		@rayxo.	https://yt3.ggpht.com/gto51ey06rlrQW6J2zDDo9h7B_ZPNqpohubQ3nKMcd5pVSAWiLKoo-bbVfYZnt5sGHmgBGWTmg=s48-c-k-c0x00ffffff-no-rj	"2024 ???"	"2024-09-26T16:45:30Z"	1
UgwnjFFLgUia37sprU94AaABAg.A8rJFmFno2ZA8rn32jISmh	UgwnjFFLgUia37sprU94AaABAg	@steppamusiq6469	https://yt3.ggpht.com/ytc/AIdro_lsWEa6L6DXc1qS385tXKROzQ9aIQArSkB3c2KsDIZIK4zs=s48-c-k-c0x00ffffff-no-rj	"Yea kiss me baby❤"	"2024-09-26T21:14:39Z"	0
UgyTodDVwZpcpzN7J5J4AaABAg		@rayxo.	https://yt3.ggpht.com/gto51ey06rlrQW6J2zDDo9h7B_ZPNqpohubQ3nKMcd5pVSAWiLKoo-bbVfYZnt5sGHmgBGWTmg=s48-c-k-c0x00ffffff-no-rj	"❤❤❤❤❤"	"2024-09-26T16:45:22Z"	0
Ugys6EEeIju2xDbfWMZ4AaABAg		@Handlingkol	https://yt3.ggpht.com/ytc/AIdro_k6s3x3Sx52Ci7_TzXIUdrX1_FydhQ2WyoVEo25y94NdOmV2g4u8TIQkssk6N5z2hXrgg=s48-c-k-c0x00ffffff-no-rj	"The song from fortnite"	"2024-09-25T18:39:23Z"	0
UgxOTJCI9xKCJ3f7ch14AaABAg		@LuciaGarcia-wc6mp	https://yt3.ggpht.com/ytc/AIdro_l9AoJZTvY4zRbH-HmPXzHrL7nUQcByxJTdekajCUtT0b0=s48-c-k-c0x00ffffff-no-rj	"soy el chamber de icebox xddd"	"2024-09-25T15:24:42Z"	0
UgxIU5oDTA90ueizVwx4AaABAg		@LisaAnnie-y1s	https://yt3.ggpht.com/ytc/AIdro_lNx2w2xRVTEXkjaqi8jYPBHG9ZmuQtISt0VCGbwYeaLCPb8U2juNvbLKDYTyD2IccN2Q=s48-c-k-c0x00ffffff-no-rj	"Walk walk fashion baby ❤❤❤❤❤"	"2024-09-18T22:43:10Z"	0
Ugxd61_wXDhl7FkNopR4AaABAg		@07Gustavo07	https://yt3.ggpht.com/6Nm3n2hzCqMGlNnU7gyMrpnWGA6hAXT-UKwEHyQJ3qIFlC0YaRR1ifhUaZtJ2p_2InJZlEseJw=s48-c-k-c0x00ffffff-no-rj	"Musicas de David laid"	"2024-08-29T14:02:43Z"	1
Ugyd02oYhqzoC8tITYF4AaABAg		@ChabacanoObreraDoctores	https://yt3.ggpht.com/JPJdHkfvxwZo5YX3em9DsVtEVglFhhBu7bHUJjby9wAmNAQNqWSRQQ7RzjBI5VbJx6FII016u-Y=s48-c-k-c0x00ffffff-no-rj	"Lo volví a soñar 😏👅"	"2024-08-23T18:32:33Z"	0
Ugy0ylrS0koKKSk646t4AaABAg		@millco004	https://yt3.ggpht.com/01mRRkCcYjsrAYN6SChnqd7ZM8GN0Rwciz8qIKYXCUFcDbca3KxEpzSob917_TCfllbzot99pw=s48-c-k-c0x00ffffff-no-rj	"1:26"	"2024-08-15T09:06:51Z"	1
Ugx-TucBfgbE9ZWGQc54AaABAg		@LadyDemon	https://yt3.ggpht.com/6I9E7F-pcSf7TBCzxB0QSrBgXCTyXyHjO17eZ4Ey2U3WdzlFtZzJSKE_oTSIYpiD8Ye2vaHGEQ=s48-c-k-c0x00ffffff-no-rj	"3:45"	"2024-08-13T19:03:53Z"	0
UgzcwR8FqZlq3xJOmgF4AaABAg		@LadyDemon	https://yt3.ggpht.com/6I9E7F-pcSf7TBCzxB0QSrBgXCTyXyHjO17eZ4Ey2U3WdzlFtZzJSKE_oTSIYpiD8Ye2vaHGEQ=s48-c-k-c0x00ffffff-no-rj	"3:22"	"2024-08-13T19:02:50Z"	0
UgwCbuQXRj3b-p17Ozt4AaABAg		@monseruizmontes774	https://yt3.ggpht.com/ytc/AIdro_mDtrE2gCChorVQ-jwF7xj9Sla1zljtkGBAPXwOxlP0SY8=s48-c-k-c0x00ffffff-no-rj	"Like sí la escuchas en 2024❤"	"2024-08-09T06:22:23Z"	1
Ugxb-eCUg0bBVIFD_up4AaABAg		@Cielo-c3v	https://yt3.ggpht.com/DuE5au0yXQ5596L90Bfzw-YxIHnXQQS27nZTQTW9A6AnN7HscVChT5HV0mxCMQxVpgb9PF9S_A=s48-c-k-c0x00ffffff-no-rj	"Alguien del 2024"	"2024-08-08T20:24:45Z"	1
UgwySAfTLaabDVhZbdB4AaABAg		@3SCALP0	https://yt3.ggpht.com/zZ0822HdUj8Nfg0-aqH9TKo84k5mHlPLKcIPo1a2k0jwitXemXxpP3MMo2E6QXMrJVL56-36=s48-c-k-c0x00ffffff-no-rj	"Só consigo lembrar do manso Caveiragames destruindo o próprio quarto ao som dessa porra kkkkkkkkkkkkkkkkkkkkkkk"	"2024-08-06T00:41:38Z"	1
UgzEYw7JGvTAm2llYIN4AaABAg		@gruntymcgrunt4051	https://yt3.ggpht.com/eG987hKDi7J0S3cHY_J4OZRhufFM2QbpJCkw5rz1ldulcV043c51deWWQMcPsdsjUf8xF-zJng=s48-c-k-c0x00ffffff-no-rj	"I’ll still never understand why they put that contraption in Bikini Bottom…"	"2024-08-02T02:35:45Z"	1
Ugz8xg9LimuipNnN8FR4AaABAg		@LeeReactzzz	https://yt3.ggpht.com/Vjk9mCS5NAC281HnbpCymrHirY_2HyEYgEO2aiqO-JOVM8VU7-D2xDtecyQ57F9iJtxh8MjZJA=s48-c-k-c0x00ffffff-no-rj	"where’s the1 hour loop?"	"2024-08-01T06:45:51Z"	0
UgzGhxfgkv7phphRdvl4AaABAg		@santoshchoudhary8009	https://yt3.ggpht.com/ytc/AIdro_nHHI0IPDShy66nhXLUoYRQSnCW5fApuP0BdUZiQENu0GE=s48-c-k-c0x00ffffff-no-rj	"3:20"	"2024-07-28T08:08:47Z"	1
UgzIhFWwhoSmnzbjwAN4AaABAg		@santoshchoudhary8009	https://yt3.ggpht.com/ytc/AIdro_nHHI0IPDShy66nhXLUoYRQSnCW5fApuP0BdUZiQENu0GE=s48-c-k-c0x00ffffff-no-rj	"3:20"	"2024-07-28T08:08:34Z"	0
