comment_id	parent_id	author_name	author_url	comment_text	published_at	like_count
UgyEjRcwpmR0BBmoD6t4AaABAg		@Herstrionico	https://yt3.ggpht.com/_VCc9yKibvlmvLRt1SZCkPjmr02nV36UQ0CzYB6tTwJ2K05XgAhwEBq9sij7p2tha7TAPypP=s48-c-k-c0x00ffffff-no-rj	"Anyone in 2025?"	"2025-02-15T12:11:47Z"	5
Ugz36w5VXF1fK4jsRYF4AaABAg		@grandyartaman9279	https://yt3.ggpht.com/ytc/AIdro_kRdFP02_t33Iw52_TyswG9LgnkYq5zd0jpLKpdrvs=s48-c-k-c0x00ffffff-no-rj	"2025 ! anyone here?"	"2025-02-15T06:20:36Z"	4
UgywEecyd0Lb06tDR9p4AaABAg		@imfeelinggoodnl	https://yt3.ggpht.com/YfA94RGOjPwHvkg9xzOHGG6Gaw2dH3QMM-h0HSpHHzIzTnGQQ0zwJ9MjW09ZkCMJoVhwMx-VC-Q=s48-c-k-c0x00ffffff-no-rj	"Who's here in 2025??? ❤❤❤❤"	"2025-02-15T01:01:54Z"	2
UgywEecyd0Lb06tDR9p4AaABAg.AEYG8q6AuTnAEYs9_QXeM1	UgywEecyd0Lb06tDR9p4AaABAg	@shokoBM	https://yt3.ggpht.com/ytc/AIdro_kNDRRIpLE-YYSrODS2alA_Gam9SSiA6zakMwuClfs=s48-c-k-c0x00ffffff-no-rj	"I'm here on 2026"	"2025-02-15T06:42:47Z"	1
UgyMIADXmDfEJSiyjDd4AaABAg		@イワッチジウコ	https://yt3.ggpht.com/ytc/AIdro_nTpkgwR--2UqKgOaXQ59e77VBHuaCXP945yeca4cUCNQ=s48-c-k-c0x00ffffff-no-rj	"最高のパフォーマンス！
また日本に来てほしい！"	"2025-02-14T15:46:39Z"	0
Ugx3HADEICKLgbbMLYZ4AaABAg		@juanjuarezofficial	https://yt3.ggpht.com/l5yoMAuSmlA-5FDw2Mso59aDl0IXJYVJxjv_33ijpWgckBJeYWLMrEHtQ3AvE92AgjcYcSLe=s48-c-k-c0x00ffffff-no-rj	"Qué tremenda artista es Lady Gaga, buena cantante"	"2025-02-14T02:53:39Z"	0
Ugy7ayapYOcMR7kI_Al4AaABAg		@Livia-e1m	https://yt3.ggpht.com/ytc/AIdro_lQP04o0156tOjgYNl3HX_KZUnYFCol3dSz9PAyoVldVAeL5nOEnPGdwcXswTRrMOFkSQ=s48-c-k-c0x00ffffff-no-rj	"❤❤❤🏹🌹👍"	"2025-02-13T20:38:09Z"	1
UgyexbA3pghuPMuUvYV4AaABAg		@AlLeclair	https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s48-c-k-c0x00ffffff-no-rj	"walk of the snake............."	"2025-02-13T04:59:38Z"	1
Ugzi_UgA9J1BxOjkSqp4AaABAg		@AlLeclair	https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s48-c-k-c0x00ffffff-no-rj	"zzzzzzzzzzzzzzzzzzzzzzzzzzz"	"2025-02-13T04:58:50Z"	1
Ugx-cckhNpKP-2pP_OJ4AaABAg		@LoH919	https://yt3.ggpht.com/ytc/AIdro_m0TWGDJ1pPXYKd1OWZSHyNjjQEhHTuPiVpVP_rKDXXx93mplIIvtbIMrbtzIhsrc4YVA=s48-c-k-c0x00ffffff-no-rj	"So is the crowd muted in this video or are they actually that silent just watching her"	"2025-02-13T03:33:00Z"	0
UgwqAsUkoPvT6HmVTUh4AaABAg		@jazmingaviria3106	https://yt3.ggpht.com/ytc/AIdro_l0k-prjxjYRwgbNk-8LRhdRNrmNOa-qN7F9vM9yHy1pUY=s48-c-k-c0x00ffffff-no-rj	"I’m obsessed"	"2025-02-12T22:54:46Z"	0
UgzamRmG2VWQT7_sb_J4AaABAg		@MsReny1981	https://yt3.ggpht.com/ytc/AIdro_mu4ayebyLxB8mtEih-pankafCvS3ylOktH4pQiI0t_lQ=s48-c-k-c0x00ffffff-no-rj	"She is just queen of pop.. And mother monster.. ❤❤"	"2025-02-12T01:36:53Z"	0
UgxVJNkZMKk3Oht_zxt4AaABAg		@AC-xh9wr	https://yt3.ggpht.com/ytc/AIdro_lC1PofdAVTBMhznIJRKA9QY9MJnkbHk77Q6Lap4iz73Jg=s48-c-k-c0x00ffffff-no-rj	"Awesome ❤"	"2025-02-10T19:15:54Z"	1
UgyPUh5xL-FFUCoxubJ4AaABAg		@MarcBacon-r5q	https://yt3.ggpht.com/ytc/AIdro_k0PVo4Ayjzf9FlRcdjZAQYBwK430_hLvWlP9jgikQjC65W-ONDWjkk4dykteuHJ96HgQ=s48-c-k-c0x00ffffff-no-rj	"Lady Gaga 😊❤🖤🖤"	"2025-02-10T02:26:11Z"	2
UgwEe2AP9icWZeqD_S54AaABAg		@Luci-n1z	https://yt3.ggpht.com/vTTlRyuPOuhMFxRL0zXO_PC7pG8jzct_hSwkDNgWdfwKh-RdL2tYIW3OpSBHmUcx6xPEHCpKLw=s48-c-k-c0x00ffffff-no-rj	"2025"	"2025-02-08T00:57:20Z"	4
Ugzmyfo5Us4JY01IDKN4AaABAg		@pinkengineering	https://yt3.ggpht.com/01zHXPBnQ59Bjjx-SMuvBwqiZetkUN9bnOmdiz4TNab5qScr43vwN9fDIYLuqOkAIjpeZT-E2A=s48-c-k-c0x00ffffff-no-rj	"I LOVE HERRRR WORK UGHHHH ICONNN"	"2025-02-07T05:30:09Z"	1
Ugy4qkx7zX-dRB6JV2J4AaABAg		@cezarolvera4152	https://yt3.ggpht.com/ytc/AIdro_mhHe7pgJTL-6tjQj_jtQA23hRgrzcUxUk7zs_CNGI=s48-c-k-c0x00ffffff-no-rj	"2025"	"2025-02-06T01:50:33Z"	1
UgxriW2UfQsH041Gc7x4AaABAg		@blackvulcan100	https://yt3.ggpht.com/ytc/AIdro_k6znnInzWKAxAjEUa5F3WlDlyto6ceRVPek-eLEuU=s48-c-k-c0x00ffffff-no-rj	"Brilliant only one Gaga."	"2025-02-04T20:32:05Z"	1
UgyfLuzqRILg8KdAchF4AaABAg		@mauriciiramirez5053	https://yt3.ggpht.com/G_2D1E9UTrPgUiSuEeRHMCvltTkeQCLWGynq9KUlIwck_tRRd3xyrHC9wOJjHCY-7Z18Y8GBIQ=s48-c-k-c0x00ffffff-no-rj	"ANYONE In 2025"	"2025-02-04T18:13:59Z"	2
UgynWcFAu8DXyR7n5m94AaABAg		@AbdulbositRahmatullayev-y8e	https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s48-c-k-c0x00ffffff-no-rj	"She is LEGEND"	"2025-02-04T14:08:12Z"	1
Ugzo9_zdypIy4zn0B5p4AaABAg		@AbdulbositRahmatullayev-y8e	https://yt3.ggpht.com/ytc/AIdro_lImVEFshLCzwKPwsKil_wI44W3fLO5VgHisdM_-Jtm5ZMsPSMXFTRot9-tSU3zW38Ftw=s48-c-k-c0x00ffffff-no-rj	"Lady gaga"	"2025-02-04T14:07:54Z"	0
UgxaVDwJ1Rm3TvBwTlV4AaABAg		@ЯнДмитриев-77	https://yt3.ggpht.com/ytc/AIdro_mIaiik_ypRnshoE23ty4188Rwu7MdrTwn4R-xoxDihKwWho2cfeJD9sFJIufZJb5zrfZI=s48-c-k-c0x00ffffff-no-rj	"2025 anyone 👇"	"2025-02-04T13:15:23Z"	0
Ugxa64Opltsucpspk7t4AaABAg		@gregorybruno8809	https://yt3.ggpht.com/ytc/AIdro_ntqisAkV3xPfE6A4YEJJ0fX53zAnhkq4c1B8dWvMc=s48-c-k-c0x00ffffff-no-rj	"Oh, thia aos @Aidan btw on my dads phone."	"2025-02-02T11:37:00Z"	0
Ugz6oyzVOxdkRXgdeqR4AaABAg		@gregorybruno8809	https://yt3.ggpht.com/ytc/AIdro_ntqisAkV3xPfE6A4YEJJ0fX53zAnhkq4c1B8dWvMc=s48-c-k-c0x00ffffff-no-rj	"What. 

Ans perfeft soundtrack fie ... Foe ...?? For ... . 
 
./ R wtf.
AA
A
A"	"2025-02-02T11:36:36Z"	0
Ugy8TSBZfHUUvRMbk8J4AaABAg		@senadabraovic5958	https://yt3.ggpht.com/ytc/AIdro_nn2r27xgt-QLsA4NOafS588bIhGJEP80r8XEC4pJEMwtmsmIosL5hG9gzQ2AyEbG8G0A=s48-c-k-c0x00ffffff-no-rj	"Lady Gaga, excelent, concert,💞👑👑👑👑♥️♥️♥️♥️♥️🎵🎵🎵🎼🎼🎼🌹🌹🌹🌹🔥🔥🔥🔥🔥🔥🔥🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹"	"2025-02-01T19:08:24Z"	0
UgwwutSD36jt4aHdzWt4AaABAg		@L0rdRamzes	https://yt3.ggpht.com/pmzWrJp8GByrkpI659c-jRSVhE6aYu_Dc17V97cB_uY8Vwn7giWxf4sLB-TkPS9WGYBiJIOn=s48-c-k-c0x00ffffff-no-rj	"You are still the Queen GaGa!"	"2025-02-01T10:26:24Z"	3
UgwLNlixaokWqWklM3t4AaABAg		@leandrocastro9627	https://yt3.ggpht.com/ytc/AIdro_k5IWa3x_ZxKejAvfRyjg34h11doJGw0uxDSAMftlawFg=s48-c-k-c0x00ffffff-no-rj	"Te quiero mi ne mmmm"	"2025-02-01T00:35:06Z"	0
Ugx1VuWL9CEx4FQy8j14AaABAg		@leandrocastro9627	https://yt3.ggpht.com/ytc/AIdro_k5IWa3x_ZxKejAvfRyjg34h11doJGw0uxDSAMftlawFg=s48-c-k-c0x00ffffff-no-rj	"Y 🌧  migti gol bolaie"	"2025-02-01T00:33:56Z"	0
UgypymzeECKRRJ8GJUh4AaABAg		@leandrocastro9627	https://yt3.ggpht.com/ytc/AIdro_k5IWa3x_ZxKejAvfRyjg34h11doJGw0uxDSAMftlawFg=s48-c-k-c0x00ffffff-no-rj	"B bol de x"	"2025-02-01T00:33:24Z"	0
Ugz9xpwLL7kT-vFltxR4AaABAg		@aklilbahzi7064	https://yt3.ggpht.com/ytc/AIdro_nLOZiVoOnOY9sRG6PEfbeJQZgNEc94Ld_-R0YhapW-QHpFlNNHtQIwpPu8VJKX5wVYKg=s48-c-k-c0x00ffffff-no-rj	"My favorite popstar Lady Gaga ❤❤ and superstar"	"2025-01-31T06:45:36Z"	1
UgxqbqP2bONmrE7tkQ94AaABAg		@AdelinaGuzun-v7n	https://yt3.ggpht.com/ytc/AIdro_li0yM6cYLIOWjD11MRFrJBTyO1UpGuxl0HXyI_Shaix_AohWC1X6iVYA2plRVEmtsyaw=s48-c-k-c0x00ffffff-no-rj	"LITTLE MONSTER FOREVER HERE ❤❤"	"2025-01-30T18:42:49Z"	1
UgwWWLX9C2Do8QOLksN4AaABAg		@Katuhiro_k.ii_ai_ai	https://yt3.ggpht.com/PqIW1EHRWm0yLTPbnbpQ8nWvQCCGowihOo7ZFk-RRwdhtEwA2TyYflPgJm95FeQgb-SykVnkF9c=s48-c-k-c0x00ffffff-no-rj	"Thank  you.
Nice, lyric.
gaga😢i❤k😢i❤ask😢i🤝ukt😢i"	"2025-01-29T18:54:01Z"	0
UgyCfD8LVnPcuRbdKyF4AaABAg		@gabrielchhakchhuak5600	https://yt3.ggpht.com/-FMqKMmccbcI4JIxh5rIF5_P5vV5KRz3Avwl7rf__i51gLIc3Sc7Y8lw8mXtBSocBMNHultlpQ=s48-c-k-c0x00ffffff-no-rj	"29th Jan, 2025... 1:48am 🤣😍"	"2025-01-28T20:18:12Z"	0
UgyvvCluNVT3ZKc1AE54AaABAg		@제이제이-z9z	https://yt3.ggpht.com/ECjrvAyf9AcpExBq5TL5F580jcFWtRd4wRN2T955WBrffG-ivz3_k-hOGpCTUdogci96E0wj=s48-c-k-c0x00ffffff-no-rj	"2025❤❤❤"	"2025-01-28T05:45:14Z"	0
UgxYwjUyGBFD1hb0wAZ4AaABAg		@黃翛勛	https://yt3.ggpht.com/AlAu5hn0KjQhwokVB2WChoyH0K7LiuVuf2G9Jjs6mqMtdqB-_jN5DXIDZbgRs8s6Zt0m40Kq-A=s48-c-k-c0x00ffffff-no-rj	"I’m 8000"	"2025-01-28T05:13:36Z"	0
UgzBFhzkLnVvLpK78g14AaABAg		@Darknight69-n8h	https://yt3.ggpht.com/nv3E7TrsCsOMQTowPqyl00GOqUBLu6ZhF7ALjGSHvt-y0fmqr8ganFFdCPxo-oVxuJ0COXZG6w=s48-c-k-c0x00ffffff-no-rj	"Anyone in 2025?"	"2025-01-28T00:18:27Z"	7
UgzBFhzkLnVvLpK78g14AaABAg.ADoprwDeLW1AEPueFThNXB	UgzBFhzkLnVvLpK78g14AaABAg	@spaceship_00	https://yt3.ggpht.com/ytc/AIdro_ms8Ngyozwj6_JPnFdisPCZLBK_nxMFZj7xeP4WNyoUMJo=s48-c-k-c0x00ffffff-no-rj	"SLAYS🔥"	"2025-02-11T19:11:25Z"	0
UgyioGvqHcdd0gXHkv94AaABAg		@jazmingaviria3106	https://yt3.ggpht.com/ytc/AIdro_l0k-prjxjYRwgbNk-8LRhdRNrmNOa-qN7F9vM9yHy1pUY=s48-c-k-c0x00ffffff-no-rj	"2025 💃🏽"	"2025-01-26T18:29:49Z"	2
UgycADgrb1PVi7tKN_d4AaABAg		@test-lifes	https://yt3.ggpht.com/nNKXgT99-Csqnl7doTJVtZfzQZTVnt906fqPxsOFs4l5FznU-1xq3Cbu1Yo8pmcdz3mexv9j=s48-c-k-c0x00ffffff-no-rj	"💔💔💔💔💔"	"2025-01-25T22:10:47Z"	0
Ugy2yGtwmm6zq6albjd4AaABAg		@alissonalcantara2950	https://yt3.ggpht.com/ytc/AIdro_mvaNYUNzbWTwiltWwps9Q69sxqfmuXUCiZFxuUTJJiWOan=s48-c-k-c0x00ffffff-no-rj	"2025 e continuamos aqui 🫶🏾🇧🇷"	"2025-01-25T18:51:18Z"	0
UgyLiMwA-4M7s7aZ2pF4AaABAg		@anetagorska-k3i	https://yt3.ggpht.com/ytc/AIdro_lbpRUu5gbsvWTmsdI3NZ15kpk0Ej3nbI--JsDIpwlL-8rX0jbLwi0IQmkjLB0HWRjkqw=s48-c-k-c0x00ffffff-no-rj	"love love love :)"	"2025-01-25T17:35:27Z"	2
UgwpAStYDXmF_ItNlE94AaABAg		@claudiopistigliucci4999	https://yt3.ggpht.com/ytc/AIdro_kCLdqaeU5BplbxOBGDtY-qu5g2YkvE5qdfk2YIlA4=s48-c-k-c0x00ffffff-no-rj	"Martina"	"2025-01-24T21:30:44Z"	0
UgydceCpFAP8lRsZmCd4AaABAg		@candyjacobshiwakoti3162	https://yt3.ggpht.com/wnTrQCRx8RJGRLJ23_w0TfjIY9EU7Wqj-_VoO2Vroj5dt3uFT9VJ2ao6r9yhGgtBpmdK-T8KgAs=s48-c-k-c0x00ffffff-no-rj	"Here watching year 2025😂❤"	"2025-01-24T19:38:35Z"	17
UgwwIsBmdFzFEWFoFIR4AaABAg		@shmuelhirsch2069	https://yt3.ggpht.com/ytc/AIdro_lFnP1T8e1eKnMJgB4qiG-daS88fDtmjlbQx33eVlM=s48-c-k-c0x00ffffff-no-rj	"Who is the drummer?"	"2025-01-24T01:27:31Z"	0
UgzSZL21BrlDHUgdDr54AaABAg		@PhrapanuPremthaisong	https://yt3.ggpht.com/ytc/AIdro_mL5AcD1g44LBAuDqwNx43wXm0Ag2DM15y-xgqr60QEEIlmQdJi-HpFUQjDW-Zp-bCHzw=s48-c-k-c0x00ffffff-no-rj	"❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤"	"2025-01-23T20:30:41Z"	2
UgwGkrZcgYszKpZN7Tx4AaABAg		@selmaely7038	https://yt3.ggpht.com/ytc/AIdro_ncWRlFJrtvS2QsbvAu424EEgwf_ipC2fLHjGMC_ao=s48-c-k-c0x00ffffff-no-rj	"😂😂😂😂😂😂😂😂😂😂😂😅😅😅😅😅😅😅😅😮😮😮😮😮😮😮😮😊😅😅😅😅😅😅😅"	"2025-01-23T17:47:50Z"	0
UgxPY0u3X3PuVk42rc54AaABAg		@selmaely7038	https://yt3.ggpht.com/ytc/AIdro_ncWRlFJrtvS2QsbvAu424EEgwf_ipC2fLHjGMC_ao=s48-c-k-c0x00ffffff-no-rj	"What is that"	"2025-01-23T17:47:16Z"	0
UgwtNQIlm8sLX9ldaux4AaABAg		@denis.izidorio7514	https://yt3.ggpht.com/NJDOte7CLbbY9XoBgx6RS47s5C7X66adosZs313YZdOFoYj-KNJ5QTqSeJHM38ocQDLVtaeJDJk=s48-c-k-c0x00ffffff-no-rj	"Brasil - Praia de Copacabana-Rj 2025💃"	"2025-01-23T15:41:50Z"	0
Ugy7h2JxiiCk7nAK9t14AaABAg		@Pablo-m8b3p	https://yt3.ggpht.com/7tRWDaLF5tuqMLnBEWtIXlQ-nkXT_MP8KRdtdaQg68AqDfdpFxthpeVqxBw_7fbgPx0Bgg60=s48-c-k-c0x00ffffff-no-rj	"te amo GAGAAAAAAA"	"2025-01-23T14:26:35Z"	1
Ugy-myMBW4fj4R4U2tJ4AaABAg		@Ginger_Barsik	https://yt3.ggpht.com/Qm9Dn3KyQSUsgYvSWONCJstjDFdbqT1d0VqTNeRfc412NflrvYd8qTAHQ7iwC31gwktdjfuHCA=s48-c-k-c0x00ffffff-no-rj	"Baby, I watched and listened to all your work, even vinyl. I can say that you are the queen of poр music, and Madonna is an icon. There is a rising star - this is Miley Cyrus."	"2025-01-23T05:37:07Z"	1
Ugz4IP_llDqIogp2FTl4AaABAg		@ThonyDurand	https://yt3.ggpht.com/UVkhoAmyZMaqh89udyg-mL80fLrLFVaWfrdDYbgoJo1aHUWxvvMvxzFp8pr5G617-QwDQxzz=s48-c-k-c0x00ffffff-no-rj	"Gym bro💪"	"2025-01-22T14:45:14Z"	0
UgzkgRj7RtqhfO11J_N4AaABAg		@blahblahwhynot	https://yt3.ggpht.com/ytc/AIdro_kL7daW0mm9R_yCcc_-7ACB2lV35Z9XJTxD7SZFJYjPcFkWqZ4sFO5qPsN-v2vqL0FIzQ=s48-c-k-c0x00ffffff-no-rj	"Here in 2025 😂❤"	"2025-01-22T04:33:39Z"	2
UgyFNZpT30MjEE8oocl4AaABAg		@oscarboniche5640	https://yt3.ggpht.com/ytc/AIdro_mY2mmpVFv1Td3ZpOALekJtYw5uD_B4psYl_uFwjNM=s48-c-k-c0x00ffffff-no-rj	"2025???? Anyone new year"	"2025-01-21T20:36:02Z"	4
UgwzJl35E3QEQi0A56N4AaABAg		@Pipel_	https://yt3.ggpht.com/ytc/AIdro_mimC9VbaEtPyRCUL55_Vduus-POLQbK2d7hopubLvgA-UFiK0RjYIlhwdeLV7yKNeYJA=s48-c-k-c0x00ffffff-no-rj	"2025?"	"2025-01-20T18:33:54Z"	3
UgwF8WfjGzaTQELES0V4AaABAg		@AlexandreRodrigues-bo8ki	https://yt3.ggpht.com/ytc/AIdro_k489dbUjVHiavMXCVBLGMHjuZ1MbGhFgMATRJyE25ZAk1KhQl3s6Hf7REnBDXFhbKjBA=s48-c-k-c0x00ffffff-no-rj	"I love this rock version"	"2025-01-20T15:40:45Z"	0
Ugy4u8Igpx02VMMSiPN4AaABAg		@DolorRodrigaso	https://yt3.ggpht.com/ytc/AIdro_nsY7Wz66Qkthpw8X7S-QjH6rLsZ8W4MCt8yLMHraVlOilDEr_euLO-DWFfReOv4gst5w=s48-c-k-c0x00ffffff-no-rj	"2025 anyone ❤"	"2025-01-20T02:41:26Z"	6
UgxSd6FAW6iFs5Nf_554AaABAg		@CyndiSmith-k7u	https://yt3.ggpht.com/ytc/AIdro_n68ziQLwlP2zE2AoW58ea3RWol98GNssqM9F9i2ODfKsPj4j3sBfuxm6Wo8-ppOXb3Jw=s48-c-k-c0x00ffffff-no-rj	"K"	"2025-01-19T22:27:59Z"	0
UgyrJOQhQpBwauPwEU54AaABAg		@KaiFour-u3m	https://yt3.ggpht.com/ytc/AIdro_lWxs76FWK3zH4OnQKAfU05BzT8Ao-KUCqwhdh5X6s4POOHta4ToH0skn4tyf_yydneLw=s48-c-k-c0x00ffffff-no-rj	"Lady Gaga is Lady Gaga you should know that people! Her ability to put herself in a show is her craft."	"2025-01-19T07:42:46Z"	1
Ugx2J8aEKAovEkEobQR4AaABAg		@ravichanana3148	https://yt3.ggpht.com/Jw5-BOc7OSKWQ_n1_EtPxRBVFT-YXgoGK2LgvO_3Wl4KeS1j9SOdW5RyZyk_hfWtP4-d9u1R=s48-c-k-c0x00ffffff-no-rj	"Good."	"2025-01-18T00:26:20Z"	1
UgzqOFVm5sF76B1Qxn14AaABAg		@logiclust	https://yt3.ggpht.com/ytc/AIdro_k9nC9wQPLP4V7tlfgOFohzEh1LmIh386wp8KUFKuM=s48-c-k-c0x00ffffff-no-rj	"the band isn't adding anything."	"2025-01-17T03:45:22Z"	0
Ugyy2T0fOeKCyMMnUDl4AaABAg		@ZenonAlbacite	https://yt3.ggpht.com/ytc/AIdro_lTZVwyL53z1ufwQz_YTWdRmYRyLVaVrAULE3WSlxPJRz3hX231JtcFTPzIK_P_AaT8nA=s48-c-k-c0x00ffffff-no-rj	"Fkkuuc"	"2025-01-17T03:25:17Z"	0
UgziygnYRSopdYSVzIJ4AaABAg		@yoaugus	https://yt3.ggpht.com/ytc/AIdro_mPoo6qO8MqqnnhtuZApSU4qKtlOi45BQE37rTXbu0MblU=s48-c-k-c0x00ffffff-no-rj	"2025 ❤🇦🇷"	"2025-01-16T01:16:19Z"	1
Ugz9-6A5a7Qd9puR7LF4AaABAg		@Ginger_Barsik	https://yt3.ggpht.com/Qm9Dn3KyQSUsgYvSWONCJstjDFdbqT1d0VqTNeRfc412NflrvYd8qTAHQ7iwC31gwktdjfuHCA=s48-c-k-c0x00ffffff-no-rj	"Baby, from you the Ginger Barsik lost his head. ;)"	"2025-01-14T08:39:20Z"	0
UgyNnjSzxJrfpoSfqE94AaABAg		@PuroAroma-w3h	https://yt3.ggpht.com/ytc/AIdro_lRyZkwPw0x7IAtIsr3h8RD7OLQiMj64AT9z9wg5IdKOvALoEa8EA9SKI35G023QyLAFA=s48-c-k-c0x00ffffff-no-rj	"2025✨"	"2025-01-13T19:36:37Z"	3
Ugx_dMuf1Zzglv4i1QF4AaABAg		@alessavitoriadelucialopes4931	https://yt3.ggpht.com/ytc/AIdro_mz98NA6IW8jxHBZNRENhUJ4Js5APqpQTk8PCLGf_pxeQ=s48-c-k-c0x00ffffff-no-rj	"EU VOU DESMAIAR QUANDO ELA FOR NO RIO 2025 , deus me ajudeeeeee,"	"2025-01-12T17:13:33Z"	0
Ugw5SkNGnwbvh4Mj1YR4AaABAg		@samfrancis5986	https://yt3.ggpht.com/ytc/AIdro_lRR9nPEnWi9ASNTfTPmltKo7jxCMX_6lBiPzOFy-aOILQ=s48-c-k-c0x00ffffff-no-rj	"You can tell something’s off with Gaga during this performance. And she still wipes the floor with most other performers in the industry."	"2025-01-11T16:20:50Z"	0
Ugw4kSQAlXcR4RBYqst4AaABAg		@Yalcnyalcn-gs8lg	https://yt3.ggpht.com/4IGkcdtGM4N0MErb_rji7wlA7GIV2Hze2eLmjSgulQJJ2T67o7-pdu5XBdjNimhCGi8Jd3j_vg=s48-c-k-c0x00ffffff-no-rj	"SAYGILAR SEVGİLER EFENDİM🌹🌹🌹"	"2025-01-11T14:19:30Z"	0
UgzAWDKTiIoGFFbdEDh4AaABAg		@Eleotojo	https://yt3.ggpht.com/n3s-uA3YQ2JSsB6K80dXYTIyimcCD3TkyWvuEvkFZHPj77m1AG1NuNM1ZKz_qqGOXE0FSHRd=s48-c-k-c0x00ffffff-no-rj	"Anyone in 2025?"	"2025-01-10T02:19:17Z"	11
